Soil ID,pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Moisture Level
102,7.653136412809202,10.955962986377546,5.096395905689457,7.403109022839548,23.398059469810804
103,7.290224641763924,11.209015504851811,6.174736599997677,8.264582716127336,22.19188876817494
104,6.995479307960255,12.511277285821338,5.281859877025761,7.117821145304704,31.872893536183916
105,6.869344731539579,12.726657336507257,6.580458979206173,8.899378162811166,19.31468011358183
106,7.216932336709362,13.932799174798568,6.2581005301453585,8.31530145318956,25.099175812465493
107,6.421801046284595,11.462773491240664,6.461931494913944,8.621418142575008,22.777768102486032
108,6.971443021605876,13.765302714108119,5.310429706803566,8.422115774284954,21.226150248606423
109,6.752388211646394,13.77715974049525,5.155228313310824,8.85272749310761,25.2746371641991
110,6.937884571728036,11.509608986742307,5.65381846635395,9.418472300140362,24.56527650584985
111,6.672694694148769,11.948875916837842,5.566010869323546,8.561786347686045,27.51741740980882
112,7.142265161239969,11.378600738428519,5.14255424612156,6.4413224539751575,27.000632502406663
113,7.114801941553519,13.129939904612277,7.684657078525331,7.280747822749749,21.40043882693809
114,7.320297893223449,11.039830264872545,6.305951520835243,9.449641649275783,20.912269410837002
115,7.365632938849881,12.752333636084709,6.602689924108769,9.883214892933541,23.36288237655126
116,7.1056937679575,9.427801023971634,6.86806973358282,9.1327515944703,22.409607006116666
117,6.463372706737632,12.60871558646795,5.770842647493483,9.62909090584787,24.55860053230867
118,6.798390126015066,9.516737941072353,7.41497069025609,8.596401336094624,23.828717833592346
119,6.518209727898119,11.01557584326864,5.9539102182864605,6.913925671655189,23.53225341493321
120,7.498687871254916,12.343127429861486,5.176358602985243,9.678617166471641,23.492547324697686
121,7.042745237913414,12.585223518986497,5.744214336985069,9.782585585638817,21.63730576826261
122,6.432409719749443,9.128285314516601,4.443380339213276,9.77499058895373,25.11345298438511
123,7.509686809481378,12.07037857023697,5.326943241736502,9.569384721074357,19.43241732381439
124,6.9093670009174595,10.883064252506527,5.567373912460771,7.697069267012987,26.91348395391972
125,6.3976464815324015,11.470751504854578,7.708809534668729,10.465209252605094,29.395684311130083
126,7.071862975670972,12.784131094898498,5.994341076527692,8.82538762381673,23.008362016194972
127,6.902036699895712,12.53963641293367,5.192801635151778,10.550759163717341,26.030869486503274
128,6.916031150012768,11.490812225426053,6.578090023819848,8.984641819464546,25.432023850558377
129,6.67332901511801,11.938585898193214,6.402270556590679,8.897641767944359,19.538661404850625
130,6.792280387669946,13.148621400925956,5.5555465623286295,9.95406233387216,21.03011145245493
131,7.482835773536017,10.213572333797417,8.442625740482073,9.463194184159903,18.8784103336197
132,6.995057527282308,11.963653492515615,6.068116015845864,10.456043825952959,28.689059242692323
133,6.772400888842161,11.41912403546899,7.36250129220578,11.00759852320708,22.25607552173808
134,6.952017816762638,12.491573772487925,6.56214789648453,7.661835993430126,20.020321230954032
135,7.110233409262965,10.952361642180994,4.4979579709484225,8.00582748295769,24.01957694409731
136,7.042837247247105,13.851844824127944,5.4186068582608815,8.32382534618768,22.21520789095682
137,6.449104315349952,11.130688826450925,6.4694072665729685,8.75336411405749,21.85149726723396
138,7.3994400713907265,11.189534185201431,7.381380595541496,7.843095999038601,24.721930387596988
139,7.14863598257447,10.01622887559962,7.540664366120947,7.777797597584501,22.92199649585659
140,6.696302700626834,12.223793703372934,5.130451835321266,10.569152873327026,26.021040164990257
141,7.330629506726694,10.83316410049609,5.595616590263849,7.74932330472815,27.284264016684293
142,6.5433746578299115,11.672701996464928,7.071162310346893,9.42773564869091,24.73654229332466
143,7.456459131960693,10.274488596716866,7.208942633018632,9.973841969956583,24.366735655117008
144,7.092536179858285,10.12687742352901,6.39087996574572,9.421885297290991,22.714770328778503
145,6.71562974673887,11.702284860985817,6.953336617050194,9.201845968057436,30.096990808432157
146,7.094451460058706,9.83114112532172,8.024367326486216,7.80203651203399,25.806898587142253
147,6.522680611681695,11.10656379290841,6.904164442533157,9.197740967381623,20.457019675304775
148,7.200265848133929,12.434792758032154,6.312833092570233,8.855395492514846,22.52474998073147
149,6.908523338041225,11.422675363704414,5.261822528094172,8.493909672763035,25.305723088492584
150,6.919687042095,11.170733440243053,5.171719273267635,9.1535370807159,25.137164260220146
151,6.797524768183095,12.009700728079574,6.649457648296182,9.435730567390962,26.31785026235612
152,7.371856563229685,11.106786284482526,6.402134936191529,7.695737384435209,20.280360594897303
153,6.8127544031865686,13.583227260196503,4.5796022738340225,7.976651637004635,24.23939808350421
154,7.5645074190923305,14.070581969815569,5.586050827389644,7.981760584614432,19.388778684065084
155,6.461503992831859,10.611353428039095,7.031240173323285,8.403778530315925,17.522723378360844
156,6.806711742774681,12.461625515117468,4.675182416995422,10.028195325112048,19.645844943847294
157,6.809058537366473,12.622205545574273,6.8824403920651545,8.95017646367401,24.826721573065093
158,6.799597310783431,11.270577024227332,4.220521616244869,9.920885246709224,25.32457442705112
159,6.905358650807555,9.874462957787635,7.7311409674653735,9.211984972580757,25.917588395158344
160,6.686981730847924,11.640823761673133,5.945989955444791,10.046798248141997,23.505289218988924
161,7.100055052832553,12.888624820783557,3.724552102616949,10.166899321698232,24.850863272870285
162,7.087660308671383,12.677134019506267,5.59296863188355,11.490107831511732,25.919810065101856
163,7.136402278901893,13.15811582621144,4.7746231580643475,9.555529179619953,23.184397863570705
164,6.868143927162761,13.302146034120044,5.240051109257489,9.224197930686767,29.426340848134537
165,6.598874401570723,11.249559050335252,5.204519800101707,6.913151153900129,16.714621066977777
166,6.6046189039965615,12.273041204067418,7.918559291081289,8.762709077817883,24.26768262217473
167,6.775618596840939,13.72845136540019,5.010740674442133,8.465437515302263,27.87416889725505
168,6.9115486348141815,11.420701896322893,7.050019082856789,10.083319433082394,18.179183538256463
169,6.714568710566328,12.906469607635527,5.185169582900063,8.77111945109578,24.26578887499339
170,6.951040106673706,12.460846122170144,8.114781615988173,7.1375726315609125,26.68513518673158
171,7.068029912653009,10.884078761570374,6.172990050488107,10.064759754200367,24.61820890322712
172,7.129945143542268,9.7986911359197,6.153819708854294,9.147258639720812,27.407124211028734
173,6.549192618249323,11.9513041575777,5.482922204179066,10.627268876879635,27.303370662056523
174,6.9114781267838055,11.877875941391906,4.525815816408379,9.951407077941932,26.146777087972417
175,6.860239431131183,10.412549901919832,5.353419608696575,7.655676555531501,19.1722695279189
176,7.113979325410469,11.14794076449546,6.376168449768571,7.188267557398933,21.133057151718372
177,7.199324353824856,11.020117808622974,5.862906884085775,8.923067417892401,25.940310083137167
178,6.821072606602329,11.9871900760113,5.654998370654964,6.818508152605999,23.98639838410604
179,7.161293889413682,11.82915183700319,5.42717507068924,10.511296477926457,25.652008574945317
180,7.2184717548146535,14.00633809962471,5.407032201574867,9.364654906599927,23.56013194493822
181,6.781116716898272,11.620455658676443,4.369881109927018,9.5564798230599,30.46460967988415
182,7.182989240472993,12.583911642443812,7.106894652195741,7.433729841578078,23.672235075864112
183,6.918113960745933,11.607551637829799,6.068382234314631,8.935610227036198,22.544038323321356
184,7.186680562560211,12.720557171875571,5.8419238201835135,7.50987067216304,24.14988830821225
185,6.96028616539213,13.15016701096234,5.785644733527057,9.197054212838419,27.042263944158847
186,7.109189633130233,12.400884646581694,4.411024288697451,8.310906967642378,20.99766070435411
187,6.99728885525806,12.054404404403556,5.395027703075244,7.8944141420266405,19.505339194485583
188,6.859849879412324,13.358445025346665,6.839450372992513,11.34537612106811,22.295437818414662
189,6.800782857715249,11.784603086893005,5.539038108280715,9.57155171929063,24.057800791860583
190,7.362175865459515,13.452033444900009,5.538587696670021,7.676946391043598,24.085503425785692
191,6.916728849361074,14.263477211585489,7.614650577482654,12.037950712085676,25.962208962221816
192,7.073108506582168,10.345632585034803,5.438428885206976,9.57073100128802,23.225291209217605
193,7.278948489904846,10.833361169005448,3.6304396384719975,7.549455015710989,30.06827943367617
194,6.8050502873297125,9.392504820395772,4.411817512091728,8.551376169050023,28.66099715136509
195,6.39889134079975,11.177954432240828,6.763121070924387,10.359880631183284,20.592729647666122
196,6.68212194656365,7.787027525348881,5.342852194555444,9.053002275984829,27.27329506640223
197,7.017476505390221,10.020641478444043,5.665797631880098,10.030018622562716,22.26212803921631
198,6.80470150958997,12.89168849893424,5.798475253433743,10.149195398239197,30.457195489626557
199,6.768244853809732,11.966977797053591,6.320581851864927,10.407406841609038,30.018176306808
200,7.530608487693093,9.383437833854574,4.9099658292325765,10.171928289975382,34.60749351676441
201,6.93391552764453,8.959834743138924,6.865579962728982,11.032086961512718,21.712115211935735
202,7.2279767357365285,13.09840888273489,6.09973370138965,9.048285202904022,26.127523671309447
203,7.360397868200861,11.864267663312289,8.916072328055783,6.807498540788073,22.106014994083715
204,6.899437998088761,9.255451046384849,6.838933790055201,9.517988708208915,19.295308071064206
205,6.688278299803512,13.935870628337296,5.560219832550014,9.069943735848648,20.531498890441494
206,6.732555514149248,11.219161543941462,6.383858088655508,6.487913499059754,30.443446591410503
207,7.099867535724824,12.032992382378263,5.686409393514685,8.267325682584993,19.98945193619597
208,6.564057816449999,10.882919572404544,5.873285843086891,9.337460778838459,21.528980249237854
209,7.0195922902831365,10.513912088472505,6.870811728302624,10.16295245619214,24.426243158834904
210,6.5392008487096245,8.482332913250396,8.886986500830032,8.341961640953832,23.932611149848256
211,6.827914133653231,10.637925907564709,8.05674931902191,7.965563276953029,23.337705671736078
212,7.316789681178308,11.101329737202537,5.943544684040361,9.446448213165645,20.81572676027593
213,6.867028628648258,10.868275385492888,7.704769883862157,7.481819148136849,27.450110967344177
214,6.658811117734335,11.964354490636216,5.030808587008719,8.447850021947756,21.868162906461798
215,6.863406999758707,11.79079390189381,7.518542098452529,8.63309370479878,30.122989307611725
216,7.274951277317023,12.386650714590072,6.093792147674119,10.308622113665253,19.823340738830524
217,7.135625471307711,8.739786809562583,5.811259542473537,9.100907162922763,28.066842052960546
218,7.00580477497434,10.909827345588718,5.6815450418899065,9.30301964145912,24.835650093295072
219,6.985886817642054,12.899968380344081,6.358406177553473,9.194992210986763,18.655620195075684
220,6.712259802891296,9.06132684803627,5.76079716386566,9.429872475990468,25.360871374037618
221,7.038927511528143,9.96572247160399,3.0620882331391184,8.61004543532406,21.95068771044429
222,6.961764652267532,10.288102511126231,5.648906269961153,9.59546021447569,26.417648134683294
223,6.696978916580526,14.417516404981814,7.106011028237557,7.787309735777991,25.799809275928897
224,6.986991705306926,10.203885668110953,5.543661704507628,8.547671528606818,25.48347458839222
225,6.2393919461966805,10.650828520583563,4.903728957475442,7.955438698616092,21.81252714844137
226,7.257579643100022,14.85587888909479,8.101587626146484,10.374559415498583,24.132494258082325
227,6.786945489436318,10.07317904763863,3.6551042511164162,9.878307574707293,24.020723604448712
228,6.612685822284745,9.970315803678101,5.125990003582872,6.735594867672946,29.358644995355
229,7.494172782621368,12.743749289331545,5.356229624041685,8.231443740718396,21.012846324816437
230,6.875156627737255,10.887987663008666,6.238877171755008,9.01446297372087,22.49444193126054
231,6.679424864131664,11.750194837315366,4.20171328450577,8.660100498244569,21.867250140788723
232,7.061257702380758,12.560047718046965,7.424577794793152,8.202775742917751,28.276909485183396
233,6.750756682321888,12.868476559043625,6.133788340949919,9.146282324412494,20.501434826335093
234,6.97864303551524,15.112294355131208,4.226707689138411,8.474051455882021,25.36469307075626
235,6.578088347143633,12.62219819451019,4.287199298125185,8.72048759223434,21.406226786439724
236,6.875742953009331,11.816074393291967,5.430992171497327,8.207721110739035,17.97679355255353
237,7.482094615207419,12.66465237712853,7.309125979519721,10.533187133845049,20.813411824276862
238,7.2242938817146145,11.812551693112688,7.001084176146947,9.346670194607784,27.337403079840005
239,6.896764075275042,9.191348129920467,6.673052625929898,9.796790022371477,26.609485832789886
240,7.000289618341408,12.224021596031655,5.192621609944274,8.637229099085129,31.1229490474181
241,6.808898013189247,10.51735605183947,6.587097360283712,9.595505562782744,22.53301239490675
242,7.144177886601516,11.467072006366056,6.305418586182833,7.541599496581903,27.7469554982785
243,7.195292495676963,10.446419718247135,5.400903692416027,10.567436875353449,28.493287810415055
244,6.868450796438212,12.25899921515375,6.480882045251252,8.715610754015973,24.001830459901807
245,6.968655314565924,11.846458001563606,4.609297503595792,8.340886853197308,21.112505914053102
246,6.306917063253886,13.278954278980157,7.675073720019005,9.564305397563823,22.82573173212609
247,6.8441620967812185,13.832544216847108,5.468635456281216,8.315068916718962,20.99415637677133
248,6.790025261601614,13.812530762286016,7.438065667308321,7.133004723329956,19.503112073553297
249,7.268842144679833,10.360213544321981,4.248026732176616,8.954422818138452,25.723094971438794
250,6.947991095661805,11.019181785674292,4.244100618932931,11.265270704600088,25.82358950288119
251,7.19429953232148,11.792314124165122,5.799535438037357,9.377071997673687,29.605511077199765
252,7.2185108635462,12.248383332953562,7.8971581069172885,10.804978761573896,23.158580835783216
253,7.083172761457651,9.259342952275368,7.1112892799465826,7.909748941068969,24.294157406323276
254,7.027101204185085,9.557719414075812,5.141392349023958,9.031074912852091,27.098354121232887
255,6.965508476265673,13.365338284482872,5.674470750066271,9.872869368771044,29.001184576693632
256,7.083806776606751,9.315567466237344,7.793586723040369,8.536139672580608,24.674852340078377
257,7.173480086684412,11.322366735686069,6.204789622861728,7.467297488886462,20.579988539356783
258,6.894908594488875,9.210911120631119,6.102019520634067,9.701667943634337,20.3027483711329
259,7.3282766066356295,11.096967027439659,6.149998636952934,9.984572490191201,20.660312066973024
260,7.238696776332832,11.784234069307818,7.391936209797594,7.400036077775458,27.916797110582195
261,6.3746015856777225,9.631203856631554,5.043972499237319,10.042701341748273,27.71088512632951
262,7.153379718229363,11.73954372397758,7.136026682737768,10.483616369323201,24.15772105821935
263,6.7670795064583045,14.342553566883025,6.554878081928499,7.743674588653272,23.983609200741004
264,6.645757965715619,10.517867680491143,7.4637971382803885,10.621726652759087,23.84597608389255
265,7.290209576160339,14.202878434249355,4.706041592432657,8.701433322947196,23.041613134687918
266,6.654122371269993,11.54400658745935,4.188913970342403,9.001030910564722,26.4060843312693
267,7.106525460280901,11.04829065669242,5.0361246980182415,7.375019927051643,21.815341076674873
268,6.954222456822239,11.918344500359993,7.643756133679531,9.163688561194167,24.580650538407937
269,6.872484807364926,10.439931877206082,5.7064370292205036,10.39422350327496,25.215309123244324
270,6.988933244481875,11.210998534325817,4.802141472937774,9.63698814096945,20.303177873755292
271,7.223222343083162,12.477506977593768,5.290253809688555,8.092003104854957,18.68702272426811
272,7.319647855796305,11.139336080973925,6.893760061386741,10.068437066529635,25.811297031009936
273,6.489463657056154,10.306708097108698,5.4714836735079775,8.268983307687506,26.995302972163067
274,6.375824773222118,8.675486717408742,4.963345925997619,7.172655824663711,21.544126313238515
275,7.221744846408599,14.172663017671477,5.588497981090987,8.453631509214263,18.50331392960097
276,6.728696996660619,12.314651927047311,5.495303657850549,7.739855657113178,21.9039790586241
277,7.359268158258112,13.623128879988695,8.057181656455395,7.772308516882942,21.002552574484238
278,6.936073501542249,11.274104920579019,4.365346881271033,7.6522613591419475,24.96998841503752
279,6.854807525980027,12.363930023773882,7.402952354016958,8.24441082042468,21.590977472811197
280,6.921330535789434,9.341041720554795,4.823557249800487,9.171885649917536,11.084083406804407
281,7.240768841429913,10.606764347706543,7.257487169739772,9.791174020991532,20.885416799349738
282,6.965709140478164,10.829903693336053,6.134529877789454,9.696041820980815,22.906412045163705
283,6.775221065327885,12.096031343909114,6.145669243158568,10.817634265373295,22.374114619586454
284,7.193313304346436,10.241732588194154,5.982792721082345,9.02451972826336,26.6378121692482
285,6.502964621690489,14.933678474444529,6.870979345154257,10.126858070285518,19.059168170432365
286,6.558985008774138,12.11004363037611,6.425029277933417,9.07602353055011,21.711027437861006
287,6.7265621050989175,11.169186306427873,5.707155465875643,9.032778727360366,22.056292046350386
288,6.976779811209507,11.910675240476348,6.6970165847211955,9.214507896980598,28.975640940625148
289,6.801806521330958,12.395266396562842,4.935817150235159,8.732937876529103,23.553986753190674
290,6.773015325797599,9.841722371970157,6.317132104857357,9.303305501038992,25.446126147089323
291,6.777911493220468,12.889510619551427,4.539113349749524,7.199823808125812,20.766652343352533
292,6.982927898937525,8.109965193668032,5.006196785904477,7.837816275165709,21.217655760932153
293,7.1855821665267845,10.780813834455905,4.781966711560602,7.807994619778836,22.572651452878247
294,6.686558516839999,12.724140075798497,5.508657802404971,9.110796491319675,26.680672450846533
295,7.061530962708067,12.590483313902396,4.093547340732387,9.712403019237286,25.277491775168013
296,7.008083635440104,11.020697886516308,6.996212501492858,8.326289934414358,30.70195891081868
297,6.5953489292142615,11.685165311883571,5.72562564364946,11.157534626108632,31.300545022283973
298,7.021888631962486,10.399022428654725,5.489679861528862,11.18955413813798,22.067146357963185
299,7.119098422538196,12.349366554476283,4.500333860924506,10.199779438532572,25.966746513025253
300,7.477117756388491,10.867648628835141,6.3542107057733865,10.605686817327534,28.140769423149933
301,6.72132746795457,11.676062379456402,4.555118392832412,10.023571713579347,22.061465678970887
302,7.2197496307405356,11.838669262975474,5.408242260360231,7.815924599716157,18.11063800880853
303,7.773439746464427,13.536172459259097,5.229568395453902,7.692010223887763,21.95560504691631
304,6.988051275777878,12.552419858123738,4.818477152427407,10.249616450028345,23.19954393577218
305,7.304331976155308,12.819346374546107,6.4370413553962464,10.34612030559482,24.979789104275646
306,7.249312304126747,10.549289771312116,6.811824677473031,8.50196766467234,21.09103664343595
307,6.5716155192756505,10.585390831246134,7.537717655175941,9.432009523239248,21.9940083475639
308,7.348767426015291,11.135072354020199,7.004708397658767,10.062248927283479,23.97555512028477
309,7.012663741467253,12.650183718939408,7.788936896774246,8.186529873578314,18.68835829886026
310,6.960614367554624,10.040390061761254,6.700720041095539,7.817781440831922,22.82731324043524
311,7.107564193252461,14.4300676612146,5.823325718767469,9.801931071377401,31.28793386344723
312,7.305330226777819,10.186277132051611,6.328690593819997,7.723015247535693,24.94129317614303
313,7.0033415981515645,11.387539975033738,6.940767025339471,9.323642572085888,26.08557767848066
314,6.533101965808439,11.793856288910897,6.519698021173766,9.871929410076438,27.59050362135387
315,6.244429517714896,10.357685338601799,5.083651639746605,9.98685238699462,29.459418514782847
316,6.872300132208528,14.99252555304938,6.656004356326197,10.958716286881208,27.863350234950005
317,6.845052400487065,13.08067098196832,6.613168072159114,11.044763884764976,27.486603675927302
318,6.882376986480976,11.14576998600937,6.829536700840763,10.2942205667142,25.809889741067806
319,7.3780808491837595,11.789039789332888,5.541457928238846,10.209880100281309,19.517015446990136
320,6.870430729385196,9.962367213563663,6.945603042547958,9.175884982234383,22.27811937636317
321,6.096341290861532,9.612873961707471,6.174195636975132,8.5387822753621,16.364396527943786
322,7.079847840774502,12.023998415120113,6.027170664040529,9.115815943036184,26.81111655623469
323,6.84560857476455,11.345332889329317,4.916677706171002,8.95611644341561,26.322772519273503
324,6.72777165714138,11.463032642289114,4.799801402642309,8.376049716186778,20.684989665975912
325,7.133202093136136,10.249252232420426,6.155092093788226,8.437729231760072,18.627945394583197
326,6.792831028286273,11.109673606510098,5.527954437337536,9.104237254762243,22.354824180580174
327,6.693397811538061,11.104448748545433,7.251822428348035,7.759916869279524,23.67230707420808
328,6.855209395852464,12.57079044364778,4.437245187493263,8.784212189896245,23.301230047905445
329,7.348168693844812,13.690928504175474,4.637560240411831,8.006903271758866,18.51603884579334
330,6.900263901475013,13.69755680760363,6.355354904911166,11.023049912638488,23.494793658801637
331,7.1199091497799545,10.81705605994767,5.6003610409585,9.957692633416743,30.205349651905298
332,6.809242664401449,13.196945366371873,3.8826444287325113,9.862156623506472,18.92548447577431
333,6.686029294334408,10.891556331877599,5.444308375529944,9.754565657608484,22.787452173780782
334,7.087686485668903,10.381104630390336,4.512184607740486,11.39366095926743,20.25234700378799
335,6.782766882706119,11.905525532234947,6.086460197954095,7.49074818577869,18.571884362458036
336,7.202336241363325,11.119989185656687,4.721259965150324,9.98046033238946,18.46764227750205
337,7.277512693397575,10.035368708812348,6.128457608007726,6.793331897846341,28.589812880075876
338,6.671195249086332,12.128820863186473,7.012027341860838,7.828949937238439,27.624658791185354
339,7.05023557311767,11.898599546162036,5.557228131577536,8.866172366700312,23.257650981366854
